timestamp,frame_id,alert_type,severity,track_id,message,evidence
6.928571428571429,97,AGGRESSIVE_ACCEL,warning,23,Vehicle 23 AGGRESSIVE ACCELERATION at 7.5 m/s² (threshold: 3.5 m/s²).,"{""accel_mag_ms2"": 7.54, ""threshold_ms2"": 3.5}"
7.071428571428571,99,HARD_BRAKING,warning,28,Vehicle 28 HARD BRAKING at -6.0 m/s² (threshold: -4.0 m/s²).,"{""signed_accel_ms2"": -6.0, ""threshold_ms2"": -4.0}"
7.142857142857143,100,AGGRESSIVE_ACCEL,warning,6,Vehicle 6 AGGRESSIVE ACCELERATION at 3.7 m/s² (threshold: 3.5 m/s²).,"{""accel_mag_ms2"": 3.68, ""threshold_ms2"": 3.5}"
7.214285714285714,101,AGGRESSIVE_ACCEL,warning,24,Vehicle 24 AGGRESSIVE ACCELERATION at 4.5 m/s² (threshold: 3.5 m/s²).,"{""accel_mag_ms2"": 4.49, ""threshold_ms2"": 3.5}"
7.357142857142857,103,HARD_BRAKING,warning,6,Vehicle 6 HARD BRAKING at -4.0 m/s² (threshold: -4.0 m/s²).,"{""signed_accel_ms2"": -4.0, ""threshold_ms2"": -4.0}"
7.428571428571429,104,COLLISION_SUSPECTED,critical,4,COLLISION SUSPECTED: Vehicle 4 and Vehicle 15 are only 1.79 m apart.,"{""distance_m"": 1.79, ""collision_threshold_m"": 2.0, ""vehicle_a"": 4, ""vehicle_b"": 15}"
7.571428571428571,106,PROXIMITY_WARNING,warning,3,PROXIMITY WARNING: Vehicle 3 and Vehicle 15 are 4.1 m apart and closing.,"{""distance_m"": 4.12, ""warning_threshold_m"": 5.0, ""vehicle_a"": 3, ""vehicle_b"": 15}"
7.642857142857143,107,HARD_BRAKING,warning,24,Vehicle 24 HARD BRAKING at -5.1 m/s² (threshold: -4.0 m/s²).,"{""signed_accel_ms2"": -5.11, ""threshold_ms2"": -4.0}"
7.785714285714286,109,HARD_BRAKING,warning,23,Vehicle 23 HARD BRAKING at -5.7 m/s² (threshold: -4.0 m/s²).,"{""signed_accel_ms2"": -5.73, ""threshold_ms2"": -4.0}"
8.0,112,HARD_BRAKING,warning,12,Vehicle 12 HARD BRAKING at -7.8 m/s² (threshold: -4.0 m/s²).,"{""signed_accel_ms2"": -7.76, ""threshold_ms2"": -4.0}"
8.0,112,AGGRESSIVE_ACCEL,warning,12,Vehicle 12 AGGRESSIVE ACCELERATION at 7.8 m/s² (threshold: 3.5 m/s²).,"{""accel_mag_ms2"": 7.76, ""threshold_ms2"": 3.5}"
8.285714285714286,116,AGGRESSIVE_ACCEL,warning,15,Vehicle 15 AGGRESSIVE ACCELERATION at 3.5 m/s² (threshold: 3.5 m/s²).,"{""accel_mag_ms2"": 3.51, ""threshold_ms2"": 3.5}"
8.285714285714286,116,PROXIMITY_WARNING,warning,21,PROXIMITY WARNING: Vehicle 21 and Vehicle 24 are 5.0 m apart and closing.,"{""distance_m"": 4.99, ""warning_threshold_m"": 5.0, ""vehicle_a"": 21, ""vehicle_b"": 24}"
8.428571428571429,118,HARD_BRAKING,warning,31,Vehicle 31 HARD BRAKING at -7.2 m/s² (threshold: -4.0 m/s²).,"{""signed_accel_ms2"": -7.24, ""threshold_ms2"": -4.0}"
8.428571428571429,118,AGGRESSIVE_ACCEL,warning,31,Vehicle 31 AGGRESSIVE ACCELERATION at 7.2 m/s² (threshold: 3.5 m/s²).,"{""accel_mag_ms2"": 7.24, ""threshold_ms2"": 3.5}"
8.428571428571429,118,PROXIMITY_WARNING,warning,31,PROXIMITY WARNING: Vehicle 31 and Vehicle 33 are 4.2 m apart and closing.,"{""distance_m"": 4.2, ""warning_threshold_m"": 5.0, ""vehicle_a"": 31, ""vehicle_b"": 33}"
8.642857142857142,121,AGGRESSIVE_ACCEL,warning,9,Vehicle 9 AGGRESSIVE ACCELERATION at 4.5 m/s² (threshold: 3.5 m/s²).,"{""accel_mag_ms2"": 4.53, ""threshold_ms2"": 3.5}"
8.642857142857142,121,AGGRESSIVE_ACCEL,warning,30,Vehicle 30 AGGRESSIVE ACCELERATION at 4.9 m/s² (threshold: 3.5 m/s²).,"{""accel_mag_ms2"": 4.86, ""threshold_ms2"": 3.5}"
9.071428571428571,127,COLLISION_SUSPECTED,critical,21,COLLISION SUSPECTED: Vehicle 21 and Vehicle 24 are only 1.84 m apart.,"{""distance_m"": 1.84, ""collision_threshold_m"": 2.0, ""vehicle_a"": 21, ""vehicle_b"": 24}"
9.357142857142858,131,AGGRESSIVE_ACCEL,warning,4,Vehicle 4 AGGRESSIVE ACCELERATION at 5.7 m/s² (threshold: 3.5 m/s²).,"{""accel_mag_ms2"": 5.72, ""threshold_ms2"": 3.5}"
9.428571428571429,132,PROXIMITY_WARNING,warning,3,PROXIMITY WARNING: Vehicle 3 and Vehicle 4 are 3.6 m apart and closing.,"{""distance_m"": 3.62, ""warning_threshold_m"": 5.0, ""vehicle_a"": 3, ""vehicle_b"": 4}"
9.5,133,AGGRESSIVE_ACCEL,warning,3,Vehicle 3 AGGRESSIVE ACCELERATION at 7.0 m/s² (threshold: 3.5 m/s²).,"{""accel_mag_ms2"": 6.98, ""threshold_ms2"": 3.5}"
9.5,133,HARD_BRAKING,warning,33,Vehicle 33 HARD BRAKING at -5.0 m/s² (threshold: -4.0 m/s²).,"{""signed_accel_ms2"": -4.99, ""threshold_ms2"": -4.0}"
